entity,label,source
Zenescope Entertainment,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Amy Taubin,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
1982,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hollywood,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
the 1980s,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
1990s,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
1981,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
1990,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Macek,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Kirsten Thompson,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Matt Goldberg,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Thompson,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rosenbaum,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Deborah Wills,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Andrew Wilson,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
two-thousandth anniversary,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jesus Christ's,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
the decade,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
millennial,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Matthew Saunders,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Sodom,GPE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Patricia Moir,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
the late 1990s,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
John Milton,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Goldberg,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Philippa Gates,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Thomas Fahy,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Johann Sebastian Bach's,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Geoffrey Chaucer,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Dante Alighieri's,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Paul Gormley,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Kim Newman,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Michel Foucault,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hannibal Lecter,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jeremy Tambling,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Seven,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Shaina Weatherhead,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Mills,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Andy Warhol.[157,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
a Sunday,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
the seventh day of the week,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
the biblical day,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Steve Macek,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Valerie Allen,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Dante,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Virgil,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Allen,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
James Oleson,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
the week,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Moir,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Oleson,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jack the Ripper,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ted Bundy,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jeffrey Dahmer,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Dexter Morgan,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
John Kramer,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Lecter,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Adam Nayman,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Terri Murray,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Lewis Rose,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jonathan Rosenbaum,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Denis Flannery,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
David,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jonathan,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Flannery,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Shona Hill,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
John Doe's,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Cesare Lombroso,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
David Deamer,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
the British Film Institute,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
BFI,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
2015,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
the 2020s,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
MovieWeb,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Stuff,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
the 1990s,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
the decade.[195][196,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
NME,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Collider,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
the British Film Institute's,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
2014,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The Hollywood Reporter,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
2006,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Total Film,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Empire,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
2008,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Time Out's,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
2022,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rotten Tomatoes,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Metacritic,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
1999,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
2001,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
2004,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Nine Inch Nails,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
The New York Times,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"the 1990s"".[66][72",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
2012,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
many years,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
2011,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
IFC,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
1958,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
2002,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ted Griffin,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Fowler,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Matt,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 7, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
IGN,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 12, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 19, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hruska,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Bronwen,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 17, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Los Angeles Times,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 2, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 8, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Gaughan,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Liam,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 14, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
/Film,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 2, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 10, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Montesano,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Mirjalili,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Fatemeh,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 17, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wenzel,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Zac,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 3, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
R. Lee Ermey's,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 11, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Alexander,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Bryan,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
USA Today,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
British Film Institute,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 9, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
November 8,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wolfe,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Danielle,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 12, 2011",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 26, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 8, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rebecca,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 6, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Entertainment Weekly,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Gray,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Niall,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 30, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 3, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Burns,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ashley,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Schildhause,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Chloe,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
20 Years Later,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Uproxx,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 21, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Yahoo!,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 18, 2015",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 28, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
93,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 12, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Meyer,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Joshua,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 30, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
David Fincher's,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 25, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Couch,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Aaron,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 13, 2017",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 29, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 25, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Lambie,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 22, 2019",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Den of Geek,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Smith,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Robinson,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 21, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 23, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 28, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hawkes,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 23, 2015",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The Daily Telegraph,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 13, 2017",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Salisbury,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Mark,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 18, 2009",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The Guardian,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 26, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Montini,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Franco,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 12, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
la Repubblica,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 27, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ducker,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Eric,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 21, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The Ringer,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rowles,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Dustin,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"July 30, 2015",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 25, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Bradshaw,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Paul,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 23, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 22, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 22, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Sharf,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Zack,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
IndieWire,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Mikulec,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Sven,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Cinephilia & Beyond,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Nayman,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Adam,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 15, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Grady,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 16, 2011",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 30, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 5, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Perkins,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 27, 2012",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Art of the Title,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 4, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 27, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Doty,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Meriah,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 18, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Michael Clayton,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Yahoo,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
!,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Edward,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 26, 2012",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Javier Bardem,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 24, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
September 25,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Stallone,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
AICN,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 6, 2006",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 18, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Sharp,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Nathan,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 12, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Russell,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Calum,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 4, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Stanley Kubrick,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Far Out Magazine,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Galloway,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Stephen,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 30, 2010",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Jagernauth,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Kevin,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 22, 2014",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Erbland,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Kate,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 12, 2012",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Film School,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Blevins,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Joe,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 10, 2016",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The A.V. Club,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 30, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Gilchrist,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Todd,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Variety,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 23, 2025",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
White,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Se7en,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
The Independent,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
GamesRadar+,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 1, 2004",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 22, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Turner Classic Movies,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 29, 2023",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
American Cinematographer,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 5, 2018",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Salam,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Maya,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 25, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 27, 2024",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Watkins,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 16, 2015",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Yahoo News,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 29, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Stenzel,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Wesley,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 2, 2025",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
18,DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
British Board of Film Classification,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 3, 2016",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Goldstein,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Patrick,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 17, 1997",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 10, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Taubin,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Clemmensen,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 11, 2009",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 19, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Howard Shore,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 21, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Puig,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Claudia,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 3, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Radatz,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ben,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"July 10, 2012",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 17, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Hicks,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Chris,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 28, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Deseret News,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 3, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Soundtrack.Net,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 14, 2021",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 4, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
O'Falt,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"May 29, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"November 26, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Gibron,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Bill,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 30, 2007",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Rob Bottin,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
PopMatters,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 31, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Phil,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 15, 2010",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"Halpern Benenson, Laurie",ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"March 24, 1996",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 3, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 17, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
New York Times,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"January 2, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 13, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Ehrman,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 21, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 17, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Mojo,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 30, 2019",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 15, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 22-24, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 25, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Stack,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Peter,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 25, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
San Francisco Chronicle,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
Natale,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 9, 2019",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"September 29-October 1, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 18, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"40 October 6-8, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 19, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"42 October 20-22, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 20, 2020",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Webster,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
Dan,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 27, 1995",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
The Spokesman-Review,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"April 5, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
San Francisco Examiner,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"August 2, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"December 15, 1997",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
"October 23, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Woods,ORG,https://en.wikipedia.org/wiki/Seven_(1995_film)
"June 9, 2022",DATE,https://en.wikipedia.org/wiki/Seven_(1995_film)
Brown,PERSON,https://en.wikipedia.org/wiki/Seven_(1995_film)
